headline,category,url
"Nie wyobrażasz sobie dnia bez herbaty? Sprawdź, czy na pewno możesz ją pić",zdrowie,"https://zdrowie.interia.pl/diety/news-nie-wyobrazasz-sobie-dnia-bez-herbaty-sprawdz-czy-na-pewno-m,nId,7444711"
Masz dnę moczanową lub kamicę? Te warzywa omijaj szerokim łukiem,zdrowie,"https://zdrowie.interia.pl/diety/news-masz-dne-moczanowa-lub-kamice-te-warzywa-omijaj-szerokim-luk,nId,7442834"
Brak snu i stres? Nie tylko. Worki pod oczami mogą być sygnałem choroby,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-brak-snu-i-stres-nie-tylko-worki-pod-oczami-moga-byc-sygnale,nId,7411247"
Marzną ci stopy? Koniecznie zbadaj tarczycę i serce,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-marzna-ci-stopy-koniecznie-zbadaj-tarczyce-i-serce,nId,6998978"
Za anemicznym wyglądem może stać coś więcej. Czego objawem może być bladość skóry?,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-za-anemicznym-wygladem-moze-stac-cos-wiecej-czego-objawem-mo,nId,7355024"
"W tych sytuacjach nie zbijaj gorączki. Ratowniczka: działaj, gdy zauważysz te objawy",zdrowie,"https://zdrowie.interia.pl/pierwsza-pomoc/news-w-tych-sytuacjach-nie-zbijaj-goraczki-ratowniczka-dzialaj-gd,nId,7349713"
"Włosy z problemami? To ważny objaw niedoborów, nie bagatelizuj go",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-wlosy-z-problemami-to-wazny-objaw-niedoborow-nie-bagatelizuj,nId,7291154"
Ból gardła to nie tylko angina. Tak odróżnisz ból bakteryjny od wirusowego,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-bol-gardla-to-nie-tylko-angina-tak-odroznisz-bol-bakteryjny-,nId,7288904"
"W nocy budzą cię koszmary? Pędź do lekarza, to może być objaw",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-w-nocy-budza-cie-koszmary-pedz-do-lekarza-to-moze-byc-objaw,nId,7246607"
Jak schudnąć z twarzy? Dieta i ćwiczenia to niejedyne sposoby,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-jak-schudnac-z-twarzy-dieta-i-cwiczenia-to-niejedyne-sposoby,nId,7237686"
"Pocisz się w nocy tak, że poduszka jest mokra? To ważny sygnał od organizmu",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-pocisz-sie-w-nocy-tak-ze-poduszka-jest-mokra-to-wazny-sygnal,nId,7216781"
Przy niedoborze cynku szwankują niemal wszystkie narządy. To pierwsze objawy,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-przy-niedoborze-cynku-szwankuja-niemal-wszystkie-narzady-to-,nId,7211101"
"Te badania laboratoryjne zrób jesienią. Wykryją niedobory, wyjaśnią złe samopoczucie",zdrowie,"https://zdrowie.interia.pl/badania/news-te-badania-laboratoryjne-zrob-jesienia-wykryja-niedobory-wyj,nId,7164716"
Witamina D kluczowa dla zdrowia. Jaką dawkę stosować i jak odczytać wyniki?,zdrowie,"https://zdrowie.interia.pl/domowa-apteczka/news-witamina-d-kluczowa-dla-zdrowia-jaka-dawke-stosowac-i-jak-od,nId,7164701"
"Piana na powierzchni miodu? Szybka krystalizacja? Sprawdź, czy możesz go jeść",zdrowie,"https://zdrowie.interia.pl/diety/news-piana-na-powierzchni-miodu-szybka-krystalizacja-sprawdz-czy-,nId,7104872"
Sztywność karku to charakterystyczny objaw. Choroba zagraża zdrowiu i życiu,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-sztywnosc-karku-to-charakterystyczny-objaw-choroba-zagraza-z,nId,7108736"
"Owoce z największą dawką witaminy C. Opóźniają starzenie, zmniejszają ryzyko nowotworów",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-owoce-z-najwieksza-dawka-witaminy-c-opozniaja-starzenie-zmni,nId,7076711"
"Sekret ludzi, którzy wolniej się starzeją. Zacznij jak najwcześniej",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-sekret-ludzi-ktorzy-wolniej-sie-starzeja-zacznij-jak-najwcze,nId,7070917"
Niedobór magnezu to tylko jedna z możliwości. Dlaczego dokuczają ci bolesne skurcze?,zdrowie,"https://zdrowie.interia.pl/zdrowie/miesnie-kosci-stawy/news-niedobor-magnezu-to-tylko-jedna-z-mozliwosci-dlaczego-dokucz,nId,6992573"
Te zwierzęta zmniejszają ryzyko zawału i udaru. Warto mieć je w domu,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-te-zwierzeta-zmniejszaja-ryzyko-zawalu-i-udaru-warto-miec-je,nId,6980757"
"To dlatego niektórzy tyją łatwiej, a chudną trudniej. Naukowcy mają pewność",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-to-dlatego-niektorzy-tyja-latwiej-a-chudna-trudniej-naukowcy,nId,6923271"
"Objaw problemów z nerkami, wątrobą i tarczycą. Zazwyczaj kojarzy się z chorobami skóry",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-objaw-problemow-z-nerkami-watroba-i-tarczyca-zazwyczaj-kojar,nId,6927537"
Nie tylko kawa. Tak domowymi sposobami podniesiesz ciśnienie,zdrowie,"https://zdrowie.interia.pl/zdrowie/uklad-krazenia/news-nie-tylko-kawa-tak-domowymi-sposobami-podniesiesz-cisnienie,nId,6899849"
"Fale Bałtyku wyrzucają na brzeg ""złoto"". Jest dobre dla zdrowia i urody",zdrowie,"https://zdrowie.interia.pl/zdrowie/w-podrozy/news-fale-baltyku-wyrzucaja-na-brzeg-zloto-jest-dobre-dla-zdrowia,nId,6897920"
Mało znany objaw cukrzycy i dny moczanowej. Zostawia ślady na ubraniach,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-malo-znany-objaw-cukrzycy-i-dny-moczanowej-zostawia-slady-na,nId,6866777"
Pępek to wrażliwe miejsce. Oto dlaczego nie wolno w nim grzebać,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-pepek-to-wrazliwe-miejsce-oto-dlaczego-nie-wolno-w-nim-grzeb,nId,6867062"
"Zwiększony apetyt, poszarzała skóra, podkrążone oczy? Brakuje ci jednego",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-zwiekszony-apetyt-poszarzala-skora-podkrazone-oczy-brakuje-c,nId,6817468"
"Niszczy kości, serce i nerki. Objawy nadmiaru zauważysz na wadze",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-niszczy-kosci-serce-i-nerki-objawy-nadmiaru-zauwazysz-na-wad,nId,6815038"
Nowe zaburzenie snu. Coraz więcej osób zmaga się z ortosomnią,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-nowe-zaburzenie-snu-coraz-wiecej-osob-zmaga-sie-z-ortosomnia,nId,6781269"
"Siniaki, krwawienia i problemy żołądkowe? To może być niedobór jednej witaminy",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-siniaki-krwawienia-i-problemy-zoladkowe-to-moze-byc-niedobor,nId,6778963"
Nałogowego palacza poznasz po wyglądzie twarzy. Kilka cech widać od razu,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-nalogowego-palacza-poznasz-po-wygladzie-twarzy-kilka-cech-wi,nId,6737300"
"Miała 45 lat, gdy usłyszała diagnozę. Na co choruje Agata Młynarska?",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-miala-45-lat-gdy-uslyszala-diagnoze-na-co-choruje-agata-mlyn,nId,6741247"
"Nadmiar ""pierwiastka życia"" osłabia, powoduje bóle głowy i nudności. Odstaw natychmiast",zdrowie,"https://zdrowie.interia.pl/domowa-apteczka/news-nadmiar-pierwiastka-zycia-oslabia-powoduje-bole-glowy-i-nudn,nId,6668688"
"Zastój wody w organizmie najlepiej zwalczać wiosną. Kosmetolog radzi, jaki zabieg wybrać",zdrowie,"https://zdrowie.interia.pl/pielegnacja/medycyna-estetyczna/news-zastoj-wody-w-organizmie-najlepiej-zwalczac-wiosna-kosmetolo,nId,6666715"
Boli tylko z jednej strony głowy? To sygnał alarmowy od organizmu,zdrowie,"https://zdrowie.interia.pl/zdrowie/uklad-nerwowy/news-boli-tylko-z-jednej-strony-glowy-to-sygnal-alarmowy-od-organ,nId,6640039"
Kiedy zmiana czasu z zimowego na letni 2023? Przychodnie mogą przeżywać oblężenie,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-kiedy-zmiana-czasu-z-zimowego-na-letni-2023-przychodnie-moga,nId,5907802"
"Biorą, by wyrzeźbić ciało. Ma wiele zalet, ale przedawkowanie jest groźne",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-biora-by-wyrzezbic-cialo-ma-wiele-zalet-ale-przedawkowanie-j,nId,6584939"
Problemy psychiczne mogą brać się... z powietrza. Tak smog uszkadza mózg,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-problemy-psychiczne-moga-brac-sie-z-powietrza-tak-smog-uszka,nId,6585052"
Sposób za grosze na przeziębienie i grzybicę. Mocz w tym nogi przy pierwszych objawach,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-sposob-za-grosze-na-przeziebienie-i-grzybice-mocz-w-tym-nogi,nId,6525573"
Brunatna tkanka tłuszczowa zwalcza otyłość. Nabędziesz ją pływając w zimnej wodzie,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-brunatna-tkanka-tluszczowa-zwalcza-otylosc-nabedziesz-ja-ply,nId,6546940"
Latami rozwija się niezauważone. Ból po prawej stronie brzucha to sygnał,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-latami-rozwija-sie-niezauwazone-bol-po-prawej-stronie-brzuch,nId,6523366"
"Gorączkę możesz zbić bez leków. Domowy sposób, który nic nie kosztuje",zdrowie,"https://zdrowie.interia.pl/domowa-apteczka/news-goraczke-mozesz-zbic-bez-lekow-domowy-sposob-ktory-nic-nie-k,nId,5808052"
Czas się jej nie ima. Oto przepis Meryl Streep na zdrowe życie i młodzieńczy wygląd,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-czas-sie-jej-nie-ima-oto-przepis-meryl-streep-na-zdrowe-zyci,nId,6486762"
"Inwazja ""sombie"" nadciąga. Do tego prowadzi uzależnienie od smartfona",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-inwazja-sombie-nadciaga-do-tego-prowadzi-uzaleznienie-od-sma,nId,6488873"
Po tym poznasz silny niedobór. Więcej zmarszczek i siwe włosy to nie wszystko,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-po-tym-poznasz-silny-niedobor-wiecej-zmarszczek-i-siwe-wlosy,nId,6439322"
W niedzielę znacznie trudniej zasnąć niż w inne dni tygodnia. Dlaczego?,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-w-niedziele-znacznie-trudniej-zasnac-niz-w-inne-dni-tygodnia,nId,6448359"
Tych chorób nie da się uniknąć. Przychodzą do każdego wraz z wiekiem,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-tych-chorob-nie-da-sie-uniknac-przychodza-do-kazdego-wraz-z-,nId,6400757"
"Pomoże przy nadciśnieniu, osteoporozie i demencji. O ile się dostaniesz",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-pomoze-przy-nadcisnieniu-osteoporozie-i-demencji-o-ile-sie-d,nId,6401181"
"Blada cera, zmiany na języku, mrowienia. Tak organizm alarmuje o niedoborze",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-blada-cera-zmiany-na-jezyku-mrowienia-tak-organizm-alarmuje-,nId,6357690"
"Japoński rytuał kąpieli nie służy myciu, ale zdrowiu. Zasady mogą zadziwiać",zdrowie,"https://zdrowie.interia.pl/badania/terapie/news-japonski-rytual-kapieli-nie-sluzy-myciu-ale-zdrowiu-zasady-m,nId,6355618"
Tabletki z jodkiem potasu - kiedy i w jakiej dawce?,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-tabletki-z-jodkiem-potasu-kiedy-i-w-jakiej-dawce,nId,6318733"
"O której wstać, by obudzić się wypoczętym? Łatwo to obliczysz!",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-o-ktorej-wstac-by-obudzic-sie-wypoczetym-latwo-to-obliczysz,nId,6313832"
Co oznaczają pękające kąciki ust i jak je wyleczyć?,zdrowie,"https://zdrowie.interia.pl/zdrowie/choroby-skory/news-co-oznaczaja-pekajace-kaciki-ust-i-jak-je-wyleczyc,nId,6281072"
Palce „kiełbaskowate”. Dlaczego puchną i sinieją?,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-palce-kielbaskowate-dlaczego-puchna-i-sinieja,nId,6280994"
Tak się objawia zespół chronicznego zmęczenia - choroba XXI wieku,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-tak-sie-objawia-zespol-chronicznego-zmeczenia-choroba-xxi-wi,nId,1891633"
Zdrowe i trujące pestki owoców. Na te trzeba uważać,zdrowie,"https://zdrowie.interia.pl/diety/news-zdrowe-i-trujace-pestki-owocow-na-te-trzeba-uwazac,nId,6228702"
"Nużeniec ludzki. Atakuje głównie skórę szyi, twarzy i głowy",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-nuzeniec-ludzki-atakuje-glownie-skore-szyi-twarzy-i-glowy,nId,1891427"
Co oznacza białkomocz? O tych chorobach może świadczyć,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-co-oznacza-bialkomocz-o-tych-chorobach-moze-swiadczyc,nId,1535621"
Co wyleczysz w polskich sanatoriach? Przegląd najbardziej obleganych uzdrowisk,zdrowie,"https://zdrowie.interia.pl/badania/terapie/news-co-wyleczysz-w-polskich-sanatoriach-przeglad-najbardziej-obl,nId,6126699"
Brak apetytu może być objawem choroby. Kiedy zacząć się martwić?,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-brak-apetytu-moze-byc-objawem-choroby-kiedy-zaczac-sie-martw,nId,6126667"
"Chora tkanka tłuszczowa zaburza pracę organizmu. Powoduje miażdżycę, cukrzycę, a nawet udar",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-chora-tkanka-tluszczowa-zaburza-prace-organizmu-powoduje-mia,nId,6028802"
Dlaczego nie możesz zaspokoić głodu? Przyczyny polifagii,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-dlaczego-nie-mozesz-zaspokoic-glodu-przyczyny-polifagii,nId,6079872"
DHT – jak wpływa na zdrowie mężczyzn?,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-dht-jak-wplywa-na-zdrowie-mezczyzn,nId,6043859"
Choroba beri-beri - niebezpieczny wynik niedoboru witaminy B1,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-choroba-beri-beri-niebezpieczny-wynik-niedoboru-witaminy-b1,nId,6030725"
O jakiej chorobie świadczą upławy?,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-o-jakiej-chorobie-swiadcza-uplawy,nId,1717058"
Pięć domowych sposobów na spuchnięte nogi,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-piec-domowych-sposobow-na-spuchniete-nogi,nId,1899623"
"Śpisz w ten sposób? Cierpi nie tylko twój kręgosłup! Sprawdź, jaka jest prawidłowa pozycja do spania",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-spisz-w-ten-sposob-cierpi-nie-tylko-twoj-kregoslup-sprawdz-j,nId,5937600"
Syndrom śpiącej królewny. Chorzy przesypiają swoje życie,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-syndrom-spiacej-krolewny-chorzy-przesypiaja-swoje-zycie,nId,5944459"
"Zatrucie metalami ciężkimi, czyli niebezpieczne pierwiastki w twoim otoczeniu",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-zatrucie-metalami-ciezkimi-czyli-niebezpieczne-pierwiastki-w,nId,5898891"
"10 najpowszechniejszych chorób cywilizacyjnych. Wiesz, że możesz im zapobiec?",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-10-najpowszechniejszych-chorob-cywilizacyjnych-wiesz-ze-moze,nId,5894238"
Statyny. Rozbijają złogi cholesterolu. Potrzebuje ich już nawet co drugi Polak!,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-statyny-rozbijaja-zlogi-cholesterolu-potrzebuje-ich-juz-nawe,nId,5883716"
Niedobór witaminy B12. Objawy zauważysz także w lustrze,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-niedobor-witaminy-b12-objawy-zauwazysz-takze-w-lustrze,nId,5879344"
"Syndrom białego fartucha. Gdy ""chorujesz"" na widok lekarza",zdrowie,"https://zdrowie.interia.pl/psychologia/news-syndrom-bialego-fartucha-gdy-chorujesz-na-widok-lekarza,nId,5833903"
Zdrowotne właściwości żeń-szenia,zdrowie,"https://zdrowie.interia.pl/domowa-apteczka/news-zdrowotne-wlasciwosci-zen-szenia,nId,5840392"
Zwolnienie lekarskie na nowych zasadach. Co się zmieniło?,zdrowie,"https://zdrowie.interia.pl/leczenieiprawo/news-zwolnienie-lekarskie-na-nowych-zasadach-co-sie-zmienilo,nId,5796020"
Wlewy witaminowe: Za czy przeciw,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-wlewy-witaminowe-za-czy-przeciw,nId,5798118"
Nadciśnienie jako objaw choroby,zdrowie,"https://zdrowie.interia.pl/zdrowie/uklad-krazenia/news-nadcisnienie-jako-objaw-choroby,nId,5769191"
"Przysadka mózgowa. Wielkie znaczenie maleńkiego gruczołu. Reguluje wszystko - od wzrostu, po metabolizm",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-przysadka-mozgowa-wielkie-znaczenie-malenkiego-gruczolu-regu,nId,5764455"
Niebłahe przyczyny czkawki,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-nieblahe-przyczyny-czkawki,nId,5719195"
"Irydologia powie ci prawdę? Choroby, które można wyczytać z oczu",zdrowie,"https://zdrowie.interia.pl/zdrowie/wzrok-sluch/news-irydologia-powie-ci-prawde-choroby-ktore-mozna-wyczytac-z-oc,nId,5709372"
"Choroby, w których występują wymioty",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-choroby-w-ktorych-wystepuja-wymioty,nId,5648486"
Skąd ta wysypka? Oto mniej oczywiste przyczyny,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-skad-ta-wysypka-oto-mniej-oczywiste-przyczyny,nId,5646272"
Smog rujnuje nasze zdrowie. Skutki oddychania zanieczyszczonym powietrzem,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-smog-rujnuje-nasze-zdrowie-skutki-oddychania-zanieczyszczony,nId,5591496"
Reagują na zmiany pogody. Czy ty też jesteś meteopatą?,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-reaguja-na-zmiany-pogody-czy-ty-tez-jestes-meteopata,nId,5579303"
Gorączka - normy i przyczyny podwyższonej temperatury ciała,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-goraczka-normy-i-przyczyny-podwyzszonej-temperatury-ciala,nId,5465364"
Puchnięcie nóg. O czym może świadczyć?,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-puchniecie-nog-o-czym-moze-swiadczyc,nId,5441705"
"Fizjo-rowerownia, czyli jak zdrowo jeździć na rowerze",zdrowie,"https://zdrowie.interia.pl/zdrowie/miesnie-kosci-stawy/news-fizjo-rowerownia-czyli-jak-zdrowo-jezdzic-na-rowerze,nId,5329625"
"Wypoczynek nad wodą. Strzeż się bakterii, uważaj na szok termiczny",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-wypoczynek-nad-woda-strzez-sie-bakterii-uwazaj-na-szok-termi,nId,5319226"
Nocny problem: Bezsenność. Przyczyny i leczenie,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-nocny-problem-bezsennosc-przyczyny-i-leczenie,nId,5270159"
"Afty - nieprzyjemne zmiany w jamie ustnej. Przyczyny, leczenie, domowe sposoby",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-afty-nieprzyjemne-zmiany-w-jamie-ustnej-przyczyny-leczenie-d,nId,5267585"
Cukrzyca typu 1 często atakuje ludzi młodych. Jak się objawia i przebiega?,zdrowie,"https://zdrowie.interia.pl/zdrowie/cukrzyca/news-cukrzyca-typu-1-czesto-atakuje-ludzi-mlodych-jak-sie-objawia,nId,5261099"
"Chłoniak Hodgkina, dawniej ziarnica złośliwa. Czym się objawia? Jak wygląda leczenie?",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-chloniak-hodgkina-dawniej-ziarnica-zlosliwa-czym-sie-objawia,nId,5261072"
"Nadciśnienie tętnicze płucne - objawy, przyczyny, leczenie",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-nadcisnienie-tetnicze-plucne-objawy-przyczyny-leczenie,nId,5246458"
Pryszcze i trądzik - przyczyny oraz sposoby leczenia,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-pryszcze-i-tradzik-przyczyny-oraz-sposoby-leczenia,nId,5246391"
Maseczki. Nowe zasady zasłaniania ust i nosa od 15 maja. Wyjaśniamy,zdrowie,"https://zdrowie.interia.pl/zdrowie/covid/news-maseczki-nowe-zasady-zaslaniania-ust-i-nosa-od-15-maja-wyjas,nId,5231735"
Kubeczek menstruacyjny - jak go używać i dobrać właściwy rozmiar?,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-kubeczek-menstruacyjny-jak-go-uzywac-i-dobrac-wlasciwy-rozmi,nId,5229769"
"Hiperkaliemia: Jej rodzaje, przyczyny, leczenie",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-hiperkaliemia-jej-rodzaje-przyczyny-leczenie,nId,1577921"
Lordoza szyjna: Nieprawidłowości w postawie,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-lordoza-szyjna-nieprawidlowosci-w-postawie,nId,1577933"
Lobotomia: Wstydliwa medyczna pomyłka,zdrowie,"https://zdrowie.interia.pl/psychologia/news-lobotomia-wstydliwa-medyczna-pomylka,nId,2343146"
Co trzeba wiedzieć o lewatywie,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-co-trzeba-wiedziec-o-lewatywie,nId,2343141"
Białe krwinki - eozynocyty według norm,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-biale-krwinki-eozynocyty-wedlug-norm,nId,1577899"
"Dystrofia mięśniowa - typy, objawy, leczenie",zdrowie,"https://zdrowie.interia.pl/zdrowie/news-dystrofia-miesniowa-typy-objawy-leczenie,nId,1577797"
Choroby błędnika i sposoby leczenia,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-choroby-blednika-i-sposoby-leczenia,nId,1577711"
Lepiej biegać na czczo czy po śniadaniu?,zdrowie,"https://zdrowie.interia.pl/zdrowie/news-lepiej-biegac-na-czczo-czy-po-sniadaniu,nId,1577705"
