headline,category,url
Nie wszyscy mogą świętować Dzień Matki. Jak poradzić sobie z emocjami po jej stracie?,zdrowie,https://kobieta.onet.pl/zdrowie/psychologia/dzien-matki-2024-jak-poradzic-sobie-z-emocjami-po-stracie-mamy/kk2k0kt
"Wystarczy 15 minut dziennie na tej macie, a problem nerwobóli i drętwiejących kończyn zniknie!",zdrowie,https://kobieta.onet.pl/zdrowie/zycie-i-zdrowie/wystarczy-15-minut-dziennie-na-tej-macie-a-problem-nerwoboli-zniknie/5he7mtd
Lista chorób na które można dostać orzeczenie o niepełnosprawności,zdrowie,https://kobieta.onet.pl/zdrowie/na-te-choroby-mozesz-dostac-orzeczenie-o-niepelnosprawnosci/xfk5tfy
Jaka dieta przy nadciśnieniu? Wyklucz z diety trzy produkty,zdrowie,https://kobieta.onet.pl/zdrowie/wiadomosci/dieta-przy-nadcisnieniu-przyniosla-efekty-wykluczylam-tylko-trzy-produkty/svnsbj2
Witamina D może dodać energii. Już po czterech tygodniach poczujesz różnicę,zdrowie,https://kobieta.onet.pl/zdrowie/witamina-d-zwalczy-ten-problem-po-czterech-tygodniach-poczujesz-roznice/54rv5pp
Uwaga na komunijne wiązanki! Bukiety z konwalii majowych mogą być trujące,zdrowie,https://kobieta.onet.pl/zdrowie/zycie-i-zdrowie/uwaga-na-konwalie-majowe-sa-piekne-ale-moga-byc-trujace/6tv2k1
Włóż czosnek pod poduszkę i przekonaj się jak świetnie działa,zdrowie,https://kobieta.onet.pl/zdrowie/profilaktyka/ziola/wloz-czosnek-pod-poduszke-efekt-cie-zaskoczy/4d5384e
Kinga Duda wprowadziła się do nowego mieszkania. Tabloid pisze o tragarzach,zdrowie,https://kobieta.onet.pl/zdrowie/wiadomosci/kinga-duda-wprowadzila-sie-do-nowego-mieszkania-tabloid-pisze-o-tragarzach/jfd59z7
Bierzesz lub planujesz brać kwas foliowy? Koniecznie sprawdź te informacje,zdrowie,https://kobieta.onet.pl/zdrowie/kwas-foliowy-czy-stosuje-sie-go-tylko-w-ciazy-sprawdz-te-informacje/l0yp5cg
"Nowe badania niemieckich lekarzy. Chcą wyjaśnić, dlaczego kobiety częściej chorują na alzheimera",zdrowie,https://kobieta.onet.pl/zdrowie/oto-3-czynniki-przez-ktore-choroba-alzheimera-czesciej-dotyka-kobiety/3rnf8x3
Gdy gesty mówią: pragnę. W jaki sposób uwodzimy i jesteśmy uwodzeni?,zdrowie,https://kobieta.onet.pl/zdrowie/psychologia/gdy-gesty-mowia-pragne-w-jaki-sposob-uwodzimy-i-jestesmy-uwodzeni/cn0eqfx
Badacze pracują nad nowymi środkami antykoncepcyjnymi dla mężczyzn. Jest jednak kilka przeszkód,zdrowie,https://kobieta.onet.pl/zdrowie/seks/mezczyzni-tez-chca-antykoncepcji-hormonalnej-bez-skutkow-ubocznych/ewhkejb
"Wstawaj o godz. 7.22 i ćwicz wieczorem. Naukowcy obliczyli, które godziny są najlepsze do podejmowania decyzji. ""Ten plan dnia przynosi efekty""",zdrowie,https://kobieta.onet.pl/zdrowie/wstawaj-o-godz-722-a-drzemke-rob-miedzy-12-a-14-ten-tryb-dnia-daje-lepsze-efekty/h2z8pvj
"Polacy unikają jej w kuchni, niesłusznie. To mało znane warzywo ma wiele zalet",zdrowie,https://kobieta.onet.pl/zdrowie/polacy-unikaja-jej-w-kuchni-nieslusznie-to-malo-znane-warzywo-ma-wiele-zalet/bbnv7bf
Jak mieć zdrową wątrobę? Oto siedem prostych rad,zdrowie,https://kobieta.onet.pl/zdrowie/jak-miec-zdrowa-watrobe-oto-siedem-prostych-rad/8hxrtrh
Wiele z nas pije tak herbatę. Nieświadomie możemy sobie szkodzić,zdrowie,https://kobieta.onet.pl/zdrowie/wiele-z-nas-pije-tak-herbate-nieswiadomie-mozemy-sobie-szkodzic/xm0w406
"Pij napar z ""owocu młodości"" dwa razy dziennie. Poczujesz różnicę",zdrowie,https://kobieta.onet.pl/zdrowie/pij-napar-z-owocu-mlodosci-dwa-razy-dziennie-poczujesz-roznice/vfdbet9
Czym popijać pączki? Lekarka podpowiada najlepsze rozwiązanie,zdrowie,https://kobieta.onet.pl/zdrowie/czym-popijac-paczki-lekarka-podpowiada-najlepsze-rozwiazanie/m2mznc7
"Dziewięć możliwych powodów, przez które cały czas czujesz się zmęczona",zdrowie,https://kobieta.onet.pl/zdrowie/dziewiec-najczestszych-przyczyn-zmeczenia-i-braku-energii/rz3pc8l
"Najgorsza pozycja do spania. Jeśli ją lubisz, nie dziw się, że się nie wysypiasz",zdrowie,https://kobieta.onet.pl/zdrowie/jakie-sa-najlepsze-i-najgorsze-pozycje-do-spania-tak-sie-nie-wyspisz/x8chkc5
9-latek mieszkał sam przez dwa lata bez prądu i ogrzewania. Matka usłyszała wyrok,zdrowie,https://kobieta.onet.pl/zdrowie/wiadomosci/9-latek-mieszkal-sam-przez-dwa-lata-bez-pradu-i-ogrzewania-matka-skazana/279mrvh
Europejska Przestrzeń Danych Dotyczących Zdrowia (EHDS) - co musisz wiedzieć?,zdrowie,https://kobieta.onet.pl/zdrowie/europejska-przestrzen-danych-dotyczacych-zdrowia-ehds-co-musisz-wiedziec/1j1lrxz
Męczące poranne nudności? Naukowcy odkryli przyczynę ciążowej dolegliwości,zdrowie,https://kobieta.onet.pl/zdrowie/naukowcy-odkryli-przyczyne-dokuczliwych-porannych-nudnosci-u-kobiet-w-ciazy/695gn9h
Jemioła - potrzebna nie tylko od święta. Znajdź dla niej miejsce w swojej apteczce,zdrowie,https://kobieta.onet.pl/zdrowie/jemiola-pospolita-wlasciwosci-lecznicze-dzialanie-i-zastosowanie/qpph5zw
"Gatunki ryb, których mięso może szkodzić zdrowiu",zdrowie,https://kobieta.onet.pl/zdrowie/zycie-i-zdrowie/gatunki-ryb-ktorych-mieso-moze-szkodzic-zdrowiu/t0bmd
Paweł Kukiz chciał wykpić Hołownię. Internauta wykpił jego,zdrowie,https://kobieta.onet.pl/zdrowie/wiadomosci/pawel-kukiz-chcial-wykpic-holownie-internauta-wykpil-jego/351wbrx
Ojciec Britney Spears przeszedł poważną operację. Amputowano mu kończynę,zdrowie,https://kobieta.onet.pl/zdrowie/wiadomosci/ojciec-britney-spears-przeszedl-powazna-operacje-amputowano-mu-konczyne/wkbymm2
Rozwód Krzesimira Dębskiego i Anny Jurksztowicz: artystka chce orzeczenia o winie,zdrowie,https://kobieta.onet.pl/zdrowie/wiadomosci/rozwod-krzesimira-debskiego-i-anny-jurksztowicz-z-orzeczeniem-o-winie/6mb8rhj
Gaetan Dugas. Kim był pacjent zero epidemii AIDS?,zdrowie,https://kobieta.onet.pl/zdrowie/zycie-i-zdrowie/gaetan-dugas-kim-byl-pacjent-zero-epidemii-aids/4tt9r2b
"Ocet jabłkowy. 10 powodów, dla których warto go pić",zdrowie,https://kobieta.onet.pl/zdrowie/ocet-jablkowy-10-powodow-dla-ktorych-warto-go-pic/1qx32rw
Dlaczego nie zacząć od „lekkiej”?,zdrowie,https://kobieta.onet.pl/zdrowie/dlaczego-nie-zaczac-od-lekkiej/l85nqnl
"""Przynudzanie"" i ""bezsensowne rozmowy"" na religii. Uczniowie wytykają katechetom błędy",zdrowie,https://kobieta.onet.pl/zdrowie/wiadomosci/uczniowie-oceniaja-lekcje-religii-przynudzanie-i-bezsensowne-monologi/q1qp1t3
Rodzice byli przerażeni. Dziś dziewczynka panda ma już dwa lata [ZDJĘCIA],zdrowie,https://kobieta.onet.pl/zdrowie/rodzice-byli-przerazeni-dzis-dziewczynka-panda-ma-juz-dwa-lata-zdjecia/2dpmezl
Uważaj na kuczmany. Ich ugryzienie może bardzo źle się skończyć,zdrowie,https://kobieta.onet.pl/zdrowie/uwazaj-na-kuczmany-ich-ugryzienie-moze-bardzo-zle-sie-skonczyc/clr1955
"Jak pożeramy świat? To tylko niektóre z ""grzechów"" rolnictwa",zdrowie,https://kobieta.onet.pl/zdrowie/wiadomosci/jak-pozeramy-swiat-to-tylko-niektore-z-grzechow-rolnictwa/0fvtv2v
"Dentysta radzi, jak powinno wyglądać mycie zębów. Nie rób nigdy tej jednej rzeczy",zdrowie,https://kobieta.onet.pl/zdrowie/zycie-i-zdrowie/dentysta-radzi-jak-powinno-wygladac-mycie-zebow-nie-rob-nigdy-tej-jednej-rzeczy/35qeq1e
"Eksperci mówią jasno: ""Tych produktów nigdy nie jedz na czczo""",zdrowie,https://kobieta.onet.pl/zdrowie/profilaktyka/dieta/eksperci-mowia-jasno-tych-produktow-nigdy-nie-jedz-na-czczo/d89k00g
"Kołatanie serca - to tylko stres, czy powód do niepokoju?",zdrowie,https://kobieta.onet.pl/zdrowie/kolatanie-serca-to-tylko-stres-czy-powod-do-niepokoju/mtp5ceh
"Kupujesz kurczaka w całości, czy wszystko osobno? Katarzyna Bosacka sprawdziła, co się opłaca",zdrowie,https://kobieta.onet.pl/zdrowie/kurczak-taniej-caly-czy-na-czesci-bosacka-zna-odpowiedz/tlrftx2
"Zmiany, które nadchodzą wraz z wiosną, czyli jak nie jeść wieczorem, aby zdrowo żyć",zdrowie,https://kobieta.onet.pl/zdrowie/zmiany-ktore-nadchodza-wraz-z-wiosna-czyli-jak-nie-jesc-wieczorem-aby-zdrowo-zyc/2crgzrp
Żółtaczka - choroba małych i dużych,zdrowie,https://kobieta.onet.pl/zdrowie/zoltaczka-choroba-malych-i-duzych/0fv7p26
Ból po lewej stronie brzucha objawem wielu chorób,zdrowie,https://kobieta.onet.pl/zdrowie/bol-po-lewej-stronie-brzucha-objawem-wielu-chorob/z8211yf
"Choroby tarczycy, a depresja. Czy to może się ze sobą wiązać?",zdrowie,https://kobieta.onet.pl/zdrowie/choroby-tarczycy-a-depresja-czy-to-moze-sie-ze-soba-wiazac/nkwzdz8
Trauma i jej długofalowe skutki w życiu codziennym,zdrowie,https://kobieta.onet.pl/zdrowie/trauma-i-jej-dlugofalowe-skutki-w-zyciu-codziennym/ed2wdrl
Jednośladem po zdrowie,zdrowie,https://kobieta.onet.pl/zdrowie/jednosladem-po-zdrowie/phwn86l
Już czas na maturę z WF-u!,zdrowie,https://kobieta.onet.pl/zdrowie/fitness/juz-czas-na-mature-z-wf-u/r88w9qx
Zaburzenia snu a depresja. Jak radzić sobie z depresją?,zdrowie,https://kobieta.onet.pl/zdrowie/zaburzenia-snu-a-depresja-jak-radzic-sobie-z-depresja/vkpw52y
"Zaszczep w sobie siłę. Nauczyłem się ""kończyć"" pracę",zdrowie,https://kobieta.onet.pl/zdrowie/zaszczep-w-sobie-sile-nauczylem-sie-konczyc-prace/2zcsc18
Zaburzenia ze spektrum autyzmu - jak to wygląda w życiu codziennym?,zdrowie,https://kobieta.onet.pl/zdrowie/zaburzenia-ze-spektrum-autyzmu-jak-to-wyglada-w-zyciu-codziennym/sj3tc51
Zaburzenie obsesyjno-kompulsywne u młodych,zdrowie,https://kobieta.onet.pl/zdrowie/zaburzenie-obsesyjno-kompulsywne-u-mlodych/myh1pnx
Slow Space by Puma wraca w wiosennej odsłonie. Naładuj się dobrą energią,zdrowie,https://kobieta.onet.pl/zdrowie/fitness/slow-space-by-puma-wraca-w-wiosennej-odslonie-naladuj-sie-dobra-energia/n94dn7y
Analiza wyników badań obrazowych online - jak się do tego przygotować?,zdrowie,https://kobieta.onet.pl/zdrowie/analiza-wynikow-badan-obrazowych-online-jak-sie-do-tego-przygotowac/tn33m4f
"W jednym ręku trzymałam inhalator, a w drugim papierosa…",zdrowie,https://kobieta.onet.pl/zdrowie/w-jednym-reku-trzymalam-inhalator-a-w-drugim-papierosa/f93bvrl
"Grzybica skóry to choroba, która może dotknąć każdego",zdrowie,https://kobieta.onet.pl/zdrowie/grzybica-skory-to-choroba-ktora-moze-dotknac-kazdego/bf94nn5
Skóra ma swoje potrzeby – co pokaże NTZS (Narodowy Test Zdrowej Skóry)?,zdrowie,https://kobieta.onet.pl/zdrowie/skora-ma-swoje-potrzeby-co-pokaze-ntzs-narodowy-test-zdrowej-skory/8p1cvm6
Rumień zakaźny to nie tylko dziecięca choroba,zdrowie,https://kobieta.onet.pl/zdrowie/rumien-zakazny-to-nie-tylko-dziecieca-choroba/4h7tn04
Zapalenie cewki moczowej u kobiet i mężczyzn,zdrowie,https://kobieta.onet.pl/zdrowie/zapalenie-cewki-moczowej-u-kobiet-i-mezczyzn/qes312v
Masz problemy ze snem? Przyczyna może się czaić w twoich jelitach,zdrowie,https://kobieta.onet.pl/zdrowie/masz-problemy-ze-snem-przyczyna-moze-sie-czaic-w-twoich-jelitach/yd50bjb
Zdrowie Rano. Apsik - sezon na alergię już trwa…,zdrowie,https://kobieta.onet.pl/zdrowie/zdrowie-rano-apsik-sezon-na-alergie-juz-trwa/xxwbm3b
Psychopatia na drodze do życia w społeczeństwie,zdrowie,https://kobieta.onet.pl/zdrowie/psychologia/zdrowie-psychiczne/psychopatia-na-drodze-do-zycia-w-spoleczenstwie/mj2xtkm
L4 a zasiłek chorobowy,zdrowie,https://kobieta.onet.pl/zdrowie/l4-a-zasilek-chorobowy/f8qqte6
Zapalenie pęcherza moczowego - jak je leczyć?,zdrowie,https://kobieta.onet.pl/zdrowie/zapalenie-pecherza-moczowego-jak-je-leczyc/l15s09m
Zdrowie Rano: Jak dbać o zęby dziecka?,zdrowie,https://kobieta.onet.pl/zdrowie/zdrowie-rano-jak-dbac-o-zeby-dziecka-na-zywo/9bph3pn
Mononukleoza zakaźna. Czy należy jej się bać?,zdrowie,https://kobieta.onet.pl/zdrowie/mononukleoza-zakazna-czy-nalezy-jej-sie-bac/hnptxp9
"Zakrzepica żylna - objawy, przyczyny oraz leczenie",zdrowie,https://kobieta.onet.pl/zdrowie/zakrzepica-zylna-objawy-przyczyny-oraz-leczenie/dgbnz19
"Zapalenie oskrzeli – rodzaje, przyczyny oraz leczenie",zdrowie,https://kobieta.onet.pl/zdrowie/zapalenie-oskrzeli-rodzaje-przyczyny-oraz-leczenie/7b881b1
Półpasiec - co to za choroba i jak ją leczyć?,zdrowie,https://kobieta.onet.pl/zdrowie/polpasiec-co-to-za-choroba-i-jak-ja-leczyc/t1m3mrr
"Oliwka tryumfalnie pociągnęła za klaper dzwonka. ""Płakałam""",zdrowie,https://kobieta.onet.pl/zdrowie/oliwka-tryumfalnie-pociagnela-za-klaper-dzwonka-plakalam/xeeef6r
Biała wydzielina z pochwy. Czy jest się czego obawiać?,zdrowie,https://kobieta.onet.pl/zdrowie/biala-wydzielina-z-pochwy-czy-jest-sie-czego-obawiac/tlp1ypx
Jęczmień na powiece - dlaczego powstaje i jak go leczyć?,zdrowie,https://kobieta.onet.pl/zdrowie/jeczmien-na-powiece-dlaczego-powstaje-i-jak-go-leczyc/tbnj6yv
Zdrowie Rano. Od 1 stycznia życie diabetyków stało się łatwiejsze,zdrowie,https://kobieta.onet.pl/zdrowie/zdrowie-rano-od-1-stycznia-zycie-diabetykow-stalo-sie-latwiejsze-na-zywo/fmdzdex
"Dna moczanowa - przyczyny, objawy oraz proces leczenia",zdrowie,https://kobieta.onet.pl/zdrowie/dna-moczanowa-przyczyny-objawy-oraz-proces-leczenia/yje70k2
"DDA, czyli Dorosłe Dzieci Alkoholików. Plaga XXI wieku",zdrowie,https://kobieta.onet.pl/zdrowie/dda-czyli-dorosle-dzieci-alkoholikow-plaga-xxi-wieku/8yhnhf0
Osobowość borderline. Czym jest i jak się ją diagnozuje oraz leczy?,zdrowie,https://kobieta.onet.pl/zdrowie/osobowosc-borderline-czym-jest-i-jak-sie-ja-diagnozuje-oraz-leczy/pwyrrjp
SIDS. Czy można zapobiec śmierci łóżeczkowej?,zdrowie,https://kobieta.onet.pl/zdrowie/sids-czy-mozna-zapobiec-smierci-lozeczkowej/yqmxztm
Żółtaczka - objaw który wymaga niezwłocznego leczenia,zdrowie,https://kobieta.onet.pl/zdrowie/zoltaczka-objaw-ktory-wymaga-niezwlocznego-leczenia/19yqbhj
Depresja u osób starszych. Dlaczego się pojawia?,zdrowie,https://kobieta.onet.pl/zdrowie/depresja-u-osob-starszych-dlaczego-sie-pojawia/dnjkxvv
Zdrowie Rano. Dziecko z atopią,zdrowie,https://kobieta.onet.pl/zdrowie/zdrowie-rano-dziecko-z-atopia-2401-na-zywo/eb4f2xj
Dni płodne i niepłodne. Do czego potrzebujemy wiedzy o nich?,zdrowie,https://kobieta.onet.pl/zdrowie/dni-plodne-i-nieplodne-do-czego-potrzebujemy-wiedzy-o-nich/2s9vdbg
Zdrowie Rano - 17.01,zdrowie,https://kobieta.onet.pl/zdrowie/zdrowie-rano-1701-na-zywo/xzwwh9d
Ból jąder u mężczyzn. Dlaczego się pojawia i z kim go konsultować?,zdrowie,https://kobieta.onet.pl/zdrowie/bol-jader-u-mezczyzn-dlaczego-sie-pojawia-i-z-kim-go-konsultowac/9rv3wbd
"Kiła - choroba zakaźna, która może dotknąć każdego",zdrowie,https://kobieta.onet.pl/zdrowie/kila-choroba-zakazna-ktora-moze-dotknac-kazdego/jvxlpbn
Krew jest jak złoto - zapotrzebowanie na nią nie maleje,zdrowie,https://kobieta.onet.pl/zdrowie/krew-jest-jak-zloto-zapotrzebowanie-na-nia-nie-maleje/f9hsp2h
"Smartband jest tańszy od smartwatcha, a równie dobrze monitoruje aktywność",zdrowie,https://kobieta.onet.pl/zdrowie/fitness/smartband-jest-tanszy-od-smartwatcha-a-rownie-dobrze-monitoruje-aktywnosc/gbmlpzv
Czym tak naprawdę są zaburzenia lękowe?,zdrowie,https://kobieta.onet.pl/zdrowie/czym-tak-naprawde-sa-zaburzenia-lekowe/97kzv8p
"Co się dzieje z ciałem, gdy się przejadamy? Trzeba to wiedzieć!",zdrowie,https://kobieta.onet.pl/zdrowie/co-sie-dzieje-z-naszym-cialem-gdy-sie-przejadamy-lepiej-sprawdz/0996chz
"Siedem powodów, przez które chrapiesz",zdrowie,https://kobieta.onet.pl/zdrowie/przyczyny-chrapania/xzhb2dl
"Stres szkolny u dzieci. Kiedy potrzebny jest rodzic, a kiedy profesjonalna pomoc psychologiczna?",zdrowie,https://kobieta.onet.pl/zdrowie/stres-szkolny-u-dzieci-kiedy-potrzebny-jest-rodzic-a-kiedy-profesjonalna-pomoc/qgp5w5y
Philips Sonicare – to więcej niż szczoteczka do zębów,zdrowie,https://kobieta.onet.pl/zdrowie/philips-sonicare-to-wiecej-niz-szczoteczka-do-zebow/melqk4k
"Urojona ciąża - przyczyny, objawy oraz leczenie",zdrowie,https://kobieta.onet.pl/zdrowie/urojona-ciaza-przyczyny-objawy-oraz-leczenie/2cww5rj
Zdrowie Rano. DHA w diecie dziecka,zdrowie,https://kobieta.onet.pl/zdrowie/zdrowie-rano-dha-w-diecie-dziecka/tc8jtyc
"Problemy psychiczne. Kiedy wybrać psychologa, psychiatrę i psychoterapeutę?",zdrowie,https://kobieta.onet.pl/zdrowie/problemy-psychiczne-kiedy-wybrac-psychologa-psychiatre-i-psychoterapeute/5vxzp4w
Namiętny pocałunek. Co zrobić ze śladem po malince?,zdrowie,https://kobieta.onet.pl/zdrowie/seks/jak-zrobic-malinke-czy-da-sie-zakryc-slad-po-namietnym-pocalunku/w8hf43m
Świnka - choroba małych i dużych,zdrowie,https://kobieta.onet.pl/zdrowie/swinka-choroba-malych-i-duzych/hn1xr1g
"Pięć typów wampirów energetycznych. Jeśli ich spotkasz, uciekaj",zdrowie,https://kobieta.onet.pl/zdrowie/psychologia/jak-rozpoznac-energetycznego-wampira-jesli-go-spotkasz-uciekaj/tgtq77f
"Afazja. Skąd się bierze, jak się ją leczy i jak wygląda z nią życie",zdrowie,https://kobieta.onet.pl/zdrowie/afazja-skad-sie-bierze-jak-sie-ja-leczy-i-jak-wyglada-z-nia-zycie/6d6n55t
Torbiel jajnika. Czy taka diagnoza to wyrok?,zdrowie,https://kobieta.onet.pl/zdrowie/torbiel-jajnika-czy-taka-diagnoza-to-wyrok/v0fez7p
"Rzeżączka. Choroba, którą można wyleczyć",zdrowie,https://kobieta.onet.pl/zdrowie/rzezaczka-choroba-ktora-mozna-wyleczyc/gst6psq
Tabletka antykoncepcyjna a alkohol. Jak to wygląda w praktyce?,zdrowie,https://kobieta.onet.pl/zdrowie/tabletka-antykoncepcyjna-a-alkohol-jak-to-wyglada-w-praktyce/hdhe498
Zdrowie Rano. Technologia laserowa w walce o lepszy wygląd skóry,zdrowie,https://kobieta.onet.pl/zdrowie/zdrowie-rano-technologia-laserowa-w-walce-o-lepszy-wyglad-skory/pgcz2le
"Halitoza. Pokonaj problem, który cię zawstydza",zdrowie,https://kobieta.onet.pl/zdrowie/halitoza-pokonaj-problem-ktory-cie-zawstydza/ngk49xm
"Padaczka. Choroba, która wywołuje strach",zdrowie,https://kobieta.onet.pl/zdrowie/padaczka-choroba-ktora-wywoluje-strach/sp4ljhq
Masz takie krostki na ramionach? Koniecznie przeczytaj,zdrowie,https://kobieta.onet.pl/zdrowie/krostki-na-ramionach-skad-sie-biora-i-jak-mozna-sie-ich-pozbyc/d1l13z
"Siła uśmiechu. Metamorfoza, która zmienia życie",zdrowie,https://kobieta.onet.pl/zdrowie/sila-usmiechu-metamorfoza-ktora-zmienia-zycie/7dj2rr4
"Co robić, gdy potrzebne jest nam L4?",zdrowie,https://kobieta.onet.pl/zdrowie/co-robic-gdy-potrzebne-jest-nam-l4/0qe32ty
Niehormonalne środki antykoncepcyjne też działają,zdrowie,https://kobieta.onet.pl/zdrowie/niehormonalne-srodki-antykoncepcyjne-tez-dzialaja/n9c243w
"FAS, czyli alkoholowy zespół płodowy. Przyczyny i skutki zażywania alkoholu przez ciężarną",zdrowie,https://kobieta.onet.pl/zdrowie/fas-czyli-alkoholowy-zespol-plodowy-przyczyny-i-skutki-zazywania-alkoholu-przez/jyk2cds
